bookingStatus,status1Day,status2Days,status1Week,status1Month
32,0,0,0,10
0,0,0,0,0
0,0,0,0,0
13,0,1,3,9
1,0,0,0,0
183,0,0,7,65
105,3,23,32,56
0,0,0,0,0
8,0,0,0,3
0,0,0,0,0
39,0,1,31,36
30,0,13,15,19
47,0,0,0,12
56,0,0,0,0
99,0,0,0,42
107,0,15,30,61
38,0,0,0,28
17,0,6,7,13
15,0,0,0,1
72,24,35,37,43
29,3,3,12,16
7,0,0,0,0
10,4,5,9,9
32,12,25,27,27
48,0,0,0,0
25,1,1,6,6
15,0,0,0,0
88,27,48,48,58
2,0,0,0,0
3,0,0,0,0
35,3,4,11,17
25,0,0,1,6
110,0,7,8,29
219,25,90,96,127
4,2,2,2,4
7,0,0,1,3
3,0,0,1,3
82,0,16,25,38
34,0,24,24,24
12,0,0,0,0
38,4,23,27,27
88,17,20,31,59
35,0,0,0,5
89,0,0,17,34
3,0,0,0,1
12,0,0,0,5
8,0,4,4,4
7,0,0,0,0
152,0,0,0,32
140,0,4,6,32
50,0,0,0,8
0,0,0,0,0
0,0,0,0,0
142,11,26,42,65
75,0,39,46,58
5,0,0,0,0
37,0,0,0,0
20,0,11,14,18
0,0,0,0,0
0,0,0,0,0
101,0,0,0,45
8,0,5,5,5
100,10,10,20,45
0,0,0,0,0
214,53,68,79,113
26,11,13,19,24
60,13,24,35,41
19,4,4,6,15
90,26,26,31,49
21,14,14,18,21
57,0,0,0,4
0,0,0,0,0
0,0,0,0,0
11,0,0,1,8
1,0,1,1,1
47,17,19,19,30
0,0,0,0,0
88,0,0,0,2
0,0,0,0,0
0,0,0,0,0
43,14,23,26,26
0,0,0,0,0
0,0,0,0,0
156,0,0,3,31
0,0,0,0,0
89,41,45,50,59
8,0,0,0,0
0,0,0,0,0
12,0,0,0,4
6,0,0,0,1
11,0,2,3,3
57,0,0,0,0
1,0,0,0,0
27,0,0,0,2
0,0,0,0,0
5,5,5,5,5
1,0,0,0,0
0,0,0,0,0
94,40,45,47,58
40,0,0,5,9
28,0,0,0,4
11,8,8,8,11
120,19,72,77,80
22,6,6,6,8
147,43,92,92,116
96,0,5,12,24
43,12,25,29,33
113,21,30,31,64
21,4,7,13,21
41,0,0,5,27
43,0,0,14,25
29,10,14,14,17
46,0,0,0,9
122,0,2,43,90
4,3,3,4,4
52,3,7,8,33
70,0,0,0,17
13,4,5,8,9
22,0,5,5,11
23,6,7,7,12
63,0,0,1,18
25,0,0,0,8
0,0,0,0,0
4,0,0,0,0
10,0,1,1,2
9,0,0,1,6
86,0,13,18,39
101,0,9,18,40
0,0,0,0,0
110,0,0,0,5
14,0,0,0,0
91,0,0,0,22
74,0,0,0,2
0,0,0,0,0
14,0,7,7,10
57,0,0,2,9
51,3,5,8,9
0,0,0,0,0
71,0,3,10,35
60,0,0,5,35
52,0,0,3,13
96,0,1,15,32
59,7,9,9,15
32,13,20,22,23
13,2,2,2,2
17,7,9,11,14
3,3,3,3,3
20,11,18,18,19
42,0,0,0,0
8,0,2,2,8
111,11,11,24,56
48,0,0,0,0
0,0,0,0,0
10,0,8,10,10
0,0,0,0,0
39,0,0,0,0
48,0,0,0,24
0,0,0,0,0
310,0,53,74,118
0,0,0,0,0
20,0,0,0,0
54,0,0,0,10
10,0,1,1,4
126,0,18,21,44
0,0,0,0,0
113,0,0,0,0
1,0,0,0,0
146,0,8,19,30
7,0,2,2,3
6,0,6,6,6
45,0,0,0,0
93,0,13,29,51
20,0,4,7,9
50,0,31,35,49
22,0,0,0,11
21,0,0,0,8
0,0,0,0,0
16,2,3,3,10
57,0,0,0,2
42,1,4,7,17
24,0,4,7,7
9,5,6,7,7
50,0,0,36,36
5,0,0,1,3
12,3,3,5,6
27,0,13,21,21
192,64,84,99,112
196,22,39,45,67
184,28,44,46,69
31,5,5,13,14
73,0,0,0,0
17,0,0,0,0
102,33,37,51,65
2,0,1,1,1
12,1,1,1,3
35,0,21,23,28
113,9,23,33,47
25,0,22,22,22
0,0,0,0,0
50,0,0,0,0
23,0,0,0,0
4,0,0,0,0
1,0,1,1,1
49,0,12,22,22
27,0,0,0,5
15,0,10,10,14
65,0,0,0,43
3,0,0,0,0
160,0,0,0,51
14,0,0,0,8
0,0,0,0,0
0,0,0,0,0
3,0,1,2,3
23,0,0,0,5
0,0,0,0,0
6,0,1,3,5
42,0,7,15,27
16,0,0,3,8
32,0,7,27,30
44,0,9,17,29
0,0,0,0,0
3,0,0,0,0
73,0,0,10,18
29,0,12,14,17
75,0,23,29,39
18,11,11,12,13
11,0,4,4,7
0,0,0,0,0
43,17,17,31,36
7,0,0,0,0
3,0,0,0,0
0,0,0,0,0
3,3,3,3,3
81,0,0,0,0
47,12,16,31,32
60,10,21,25,34
10,1,1,1,3
133,0,0,0,21
79,0,4,11,25
36,0,0,1,2
63,0,1,1,4
11,0,6,6,7
0,0,0,0,0
39,0,0,0,16
59,0,0,2,21
201,0,51,52,81
43,0,0,0,16
16,0,0,0,0
59,17,22,28,37
47,0,3,11,21
11,0,1,1,1
1,1,1,1,1
11,8,8,9,11
45,0,0,0,0
0,0,0,0,0
18,0,0,4,5
9,0,0,0,0
95,0,3,6,31
308,94,129,133,191
15,0,0,0,11
0,0,0,0,0
76,0,0,0,16
18,0,0,0,1
0,0,0,0,0
50,0,15,15,16
129,0,0,0,23
151,0,4,10,44
153,35,51,56,85
84,0,0,0,14
127,0,0,0,10
46,23,27,29,31
5,0,3,4,4
20,0,0,0,0
0,0,0,0,0
31,0,0,0,0
23,0,5,7,10
10,0,0,9,9
0,0,0,0,0
113,0,0,0,19
77,0,6,18,54
0,0,0,0,0
28,0,0,0,0
97,0,0,16,35
0,0,0,0,0
13,0,0,0,0
42,0,12,15,22
55,0,0,0,17
2,0,0,0,0
68,26,27,30,39
36,6,7,7,16
5,4,4,5,5
40,9,9,14,21
495,194,228,249,293
22,1,3,8,19
9,0,0,9,9
148,4,21,28,40
17,0,1,7,7
4,0,0,0,0
9,0,0,0,4
83,5,30,38,55
0,0,0,0,0
15,0,9,9,13
52,29,33,35,45
29,0,0,0,0
0,0,0,0,0
21,0,13,13,15
41,0,0,1,19
0,0,0,0,0
125,7,26,34,71
4,0,2,2,2
11,0,0,0,0
0,0,0,0,0
110,0,0,0,6
3,0,3,3,3
33,8,10,13,19
6,0,0,0,0
25,0,0,0,9
60,0,44,45,47
43,0,0,0,0
35,25,27,27,31
12,0,1,2,11
90,0,0,0,34
28,0,0,0,0
0,0,0,0,0
61,0,0,3,18
10,0,0,0,0
144,0,51,62,83
82,0,0,3,15
1,0,0,0,0
45,0,0,0,0
9,0,0,0,4
44,0,0,0,0
16,0,11,13,13
29,0,0,0,0
18,0,0,0,6
25,0,0,12,17
142,0,42,45,63
145,10,11,47,49
15,6,7,11,13
8,1,1,1,6
16,2,4,6,10
6,2,2,4,5
13,3,3,3,6
167,0,6,13,52
63,0,3,9,20
193,15,26,37,73
74,23,23,45,56
35,12,15,17,20
0,0,0,0,0
17,4,10,12,16
50,3,16,19,28
50,0,0,0,25
109,0,0,4,28
227,0,5,9,53
49,0,0,11,33
26,0,0,8,17
1,1,1,1,1
6,0,1,3,5
50,0,0,1,3
0,0,0,0,0
14,0,0,0,0
0,0,0,0,0
133,0,38,47,53
0,0,0,0,0
93,0,0,25,48
20,0,5,10,14
17,0,0,0,0
23,0,0,0,0
16,0,2,2,5
78,0,2,10,42
13,0,0,4,5
106,71,75,80,86
106,0,10,13,34
16,0,0,4,7
47,0,0,0,1
28,0,25,28,28
45,0,0,7,20
8,0,0,0,0
13,0,4,5,8
0,0,0,0,0
10,4,6,6,6
133,0,13,25,60
10,0,3,7,7
20,0,0,0,0
0,0,0,0,0
56,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
36,0,13,21,22
52,3,10,10,14
183,15,33,34,112
9,1,3,3,3
40,14,24,25,27
32,2,2,3,13
36,21,22,23,25
17,5,9,11,15
266,82,85,91,137
16,3,5,5,5
117,50,51,51,81
42,0,26,28,28
31,9,11,15,21
192,98,108,116,133
280,69,91,125,163
56,8,18,33,35
334,43,75,115,130
21,9,11,15,19
162,45,61,70,96
109,4,56,62,75
386,136,147,172,228
53,7,9,15,29
0,0,0,0,0
28,0,0,0,0
29,11,11,11,13
11,0,0,0,9
47,3,8,13,29
13,0,0,0,0
9,0,6,6,6
184,0,36,60,116
0,0,0,0,0
104,38,54,55,73
27,0,5,6,14
73,0,0,0,30
36,0,0,0,0
59,0,3,13,31
19,2,5,7,12
58,0,0,0,0
36,6,6,8,18
42,12,12,14,24
30,0,0,0,11
15,0,0,2,8
0,0,0,0,0
0,0,0,0,0
35,0,0,0,3
3,0,0,0,2
48,0,0,0,35
78,0,0,0,18
24,0,2,5,15
7,0,5,6,7
2,1,1,1,1
25,8,8,14,15
15,6,8,8,11
30,4,9,11,16
30,5,9,11,13
7,3,3,3,6
222,0,5,7,68
54,12,20,24,24
12,4,4,5,6
4,2,2,2,3
115,58,69,75,84
36,12,12,12,25
122,22,27,31,45
100,2,17,29,67
32,5,8,9,19
101,22,44,51,72
120,27,27,50,75
254,17,46,53,91
29,13,13,13,13
156,39,65,85,94
39,0,0,0,2
119,42,82,85,108
5,3,3,4,4
44,6,6,15,22
60,0,0,2,28
7,0,0,0,0
68,0,0,0,22
36,0,0,0,0
17,0,0,0,0
87,16,22,24,47
43,0,0,0,0
87,0,4,13,36
24,18,22,22,24
1,0,0,1,1
18,0,18,18,18
76,0,27,31,43
77,0,11,20,46
24,0,0,0,0
38,0,0,0,0
38,0,13,14,19
18,0,0,0,0
19,0,0,0,0
104,0,0,14,66
163,70,81,91,107
9,0,0,2,3
57,0,0,0,12
0,0,0,0,0
13,0,0,0,0
194,30,66,74,100
33,0,0,0,15
60,0,0,0,22
18,0,0,0,3
0,0,0,0,0
45,0,27,36,39
5,0,0,0,0
16,0,0,0,0
114,0,0,0,23
18,4,4,6,8
19,4,4,4,13
5,0,4,4,5
88,43,44,45,60
5,0,3,3,4
197,38,72,76,111
0,0,0,0,0
8,2,5,8,8
332,62,100,110,158
2,1,2,2,2
11,0,0,0,0
32,5,5,19,26
25,0,13,14,16
0,0,0,0,0
36,30,32,34,35
55,0,24,27,41
25,0,0,0,0
0,0,0,0,0
65,0,9,18,35
26,8,11,13,23
224,76,86,101,122
15,0,0,0,0
0,0,0,0,0
28,9,14,18,28
61,0,34,38,45
23,0,0,0,2
28,0,15,17,20
9,0,4,4,4
15,0,0,0,0
249,77,110,121,157
0,0,0,0,0
12,0,0,0,0
26,0,5,9,16
0,0,0,0,0
0,0,0,0,0
86,0,0,14,29
86,0,18,24,51
12,3,5,7,9
108,0,0,40,52
32,0,0,0,7
32,0,0,0,0
80,0,0,0,0
111,0,0,0,28
0,0,0,0,0
42,0,14,21,27
8,0,5,6,6
57,24,24,34,39
97,0,0,0,0
39,0,0,0,13
84,0,0,0,0
66,0,0,2,16
38,0,6,9,18
19,0,0,0,0
11,4,5,6,6
42,0,0,0,0
50,0,9,22,34
102,2,14,18,61
8,5,6,6,8
96,12,12,19,44
1,1,1,1,1
80,10,31,33,45
83,28,48,61,68
79,15,19,21,43
77,23,55,56,63
74,14,20,25,28
93,0,0,5,12
83,0,0,0,21
38,22,25,30,34
67,0,0,0,4
68,0,0,0,5
231,44,55,64,92
87,4,36,38,57
24,0,0,0,0
80,0,12,22,44
4,0,0,0,0
49,0,0,0,11
55,0,1,1,13
142,0,0,0,26
33,0,23,24,26
73,0,0,0,37
4,0,1,1,1
0,0,0,0,0
21,0,10,12,18
0,0,0,0,0
55,0,0,0,0
39,0,29,30,31
16,0,0,0,7
102,0,0,0,23
0,0,0,0,0
0,0,0,0,0
127,0,0,0,25
53,0,19,25,28
131,0,0,0,47
17,0,0,0,0
17,0,0,0,11
8,0,7,7,8
123,0,0,0,24
96,0,0,9,18
0,0,0,0,0
25,0,0,0,0
0,0,0,0,0
29,0,5,7,8
213,46,73,94,132
58,0,0,2,18
31,0,0,0,12
52,0,0,0,1
58,0,4,11,18
86,0,0,0,8
4,0,0,0,1
34,0,0,0,14
53,0,32,46,49
98,0,0,0,69
40,0,0,0,4
47,0,0,0,10
25,0,0,0,0
18,0,0,0,0
21,0,0,0,10
30,0,0,0,1
121,0,12,37,82
105,0,0,12,37
18,0,0,0,0
33,0,0,0,24
16,0,0,0,6
22,0,0,0,0
0,0,0,0,0
0,0,0,0,0
120,0,0,9,28
21,0,0,0,2
61,0,0,0,0
5,5,5,5,5
0,0,0,0,0
218,66,87,105,136
11,0,0,0,0
29,9,9,10,11
44,0,0,0,0
165,1,21,40,60
188,22,26,41,49
180,44,72,88,123
30,25,25,25,27
85,1,16,47,59
24,2,7,14,21
12,0,0,3,6
31,0,0,0,4
68,0,0,0,12
135,16,24,29,70
59,0,0,11,25
11,0,0,0,0
0,0,0,0,0
44,5,14,23,23
90,0,0,0,14
0,0,0,0,0
11,0,0,2,4
0,0,0,0,0
72,0,0,14,30
7,4,4,5,5
74,0,0,1,34
49,12,19,20,22
0,0,0,0,0
70,8,25,29,34
0,0,0,0,0
0,0,0,0,0
98,0,0,7,28
99,0,0,0,0
12,0,6,9,10
161,0,0,5,43
36,0,0,9,22
68,0,5,7,24
9,0,1,4,6
99,0,0,0,15
72,39,45,51,50
189,0,69,77,113
81,0,40,45,55
0,0,0,0,0
82,0,17,26,35
26,0,0,0,0
0,0,0,0,0
19,0,5,5,10
22,0,0,0,0
52,0,0,0,42
103,0,0,7,40
94,0,0,1,22
225,0,5,31,114
82,0,0,9,28
98,0,34,53,67
0,0,0,0,0
28,2,20,20,20
6,0,0,1,5
17,0,8,8,10
0,0,0,0,0
46,0,10,16,20
1,0,0,0,0
27,0,0,0,2
9,3,3,4,4
87,2,6,25,44
35,12,14,15,20
13,3,9,12,12
23,2,7,9,15
0,0,0,0,0
326,44,56,69,152
62,0,3,10,31
81,0,0,21,42
32,0,0,0,8
44,19,19,24,31
9,0,5,5,8
0,0,0,0,0
0,0,0,0,0
75,0,0,0,20
41,0,13,23,27
121,0,0,0,43
0,0,0,0,0
67,0,28,28,50
0,0,0,0,0
178,53,64,109,123
26,3,10,15,20
0,0,0,0,0
22,0,0,0,0
0,0,0,0,0
19,0,0,2,8
9,0,6,7,8
18,0,0,0,0
43,6,12,16,24
0,0,0,0,0
18,0,9,13,17
0,0,0,0,0
68,0,0,9,26
47,3,4,7,11
185,3,3,49,90
22,0,8,17,18
42,0,9,14,28
197,0,116,134,143
22,0,0,5,17
20,0,8,9,18
0,0,0,0,0
14,3,5,5,9
53,0,9,10,21
113,0,0,2,66
96,0,0,0,23
374,190,313,315,332
4,0,0,0,3
29,0,0,0,0
195,2,47,62,107
181,0,116,130,147
200,0,58,86,144
110,0,0,0,39
77,0,3,10,32
220,86,121,129,150
57,0,12,24,31
125,0,16,29,76
66,0,0,0,29
472,0,0,20,167
94,0,0,48,0
0,0,0,0,0
42,0,1,8,14
0,0,0,0,0
185,12,26,59,74
0,0,0,0,0
49,0,0,0,0
37,0,7,10,20
146,0,56,84,96
0,0,0,0,0
39,0,0,6,14
27,0,0,0,11
64,0,0,0,6
0,0,0,0,0
161,0,6,23,112
85,0,3,15,41
4,1,3,3,4
0,0,0,0,0
6,0,2,4,5
24,0,1,3,4
0,0,0,0,0
96,0,0,0,12
229,0,53,83,134
64,0,0,0,0
21,0,0,0,0
15,0,0,0,0
97,0,11,25,46
9,0,0,0,0
13,0,8,10,11
0,0,0,0,0
102,0,14,30,37
268,0,38,48,128
28,0,0,0,0
9,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54,36,39,41,43
6,0,0,0,3
74,0,0,0,30
10,0,1,1,3
55,0,7,22,28
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
7,0,4,5,6
12,0,0,4,8
12,0,0,0,0
87,0,0,59,72
47,0,0,0,5
153,29,51,83,86
57,0,0,0,28
0,0,0,0,0
0,0,0,0,0
128,0,0,0,29
6,0,0,0,0
10,0,0,0,1
236,0,74,142,160
38,0,12,21,29
77,0,0,2,60
0,0,0,0,0
134,15,44,64,101
25,0,0,1,3
96,0,0,0,75
164,62,83,110,124
125,24,74,80,90
70,0,2,14,35
85,0,0,10,36
39,0,0,0,7
0,0,0,0,0
39,0,0,0,20
113,0,22,31,57
20,0,0,2,16
0,0,0,0,0
182,0,74,92,127
57,0,2,5,17
39,0,0,0,8
61,0,0,0,0
0,0,0,0,0
168,0,12,25,56
15,0,0,0,6
3,0,0,0,3
0,0,0,0,0
111,18,30,50,67
43,0,0,0,17
133,27,80,85,97
98,0,0,0,84
116,3,12,26,52
57,0,27,39,51
189,0,0,0,62
30,0,0,4,14
6,0,0,0,1
0,0,0,0,0
81,0,0,0,0
95,0,0,0,12
124,0,2,24,56
22,0,0,20,21
9,0,0,1,1
7,3,3,3,3
0,0,0,0,0
42,0,15,22,29
11,0,2,2,3
51,0,0,0,0
26,0,0,0,6
44,0,0,0,0
45,0,15,24,43
61,10,16,18,24
0,0,0,0,0
0,0,0,0,0
9,0,0,0,0
0,0,0,0,0
13,0,3,3,8
30,0,0,0,4
0,0,0,0,0
66,0,0,0,2
110,0,0,2,57
47,0,0,2,26
10,0,0,0,1
25,0,5,7,12
263,86,129,141,166
0,0,0,0,0
12,0,3,4,4
2,0,0,0,0
33,0,0,0,0
75,0,0,4,38
69,0,0,0,0
27,0,3,12,23
68,0,0,0,24
22,0,6,8,13
37,0,2,7,22
6,0,0,0,0
0,0,0,0,0
99,0,17,25,53
20,0,6,7,9
0,0,0,0,0
77,0,0,0,7
0,0,0,0,0
75,0,0,0,39
145,0,13,43,104
22,0,7,8,15
3,3,3,3,3
170,0,37,46,98
0,0,0,0,0
26,0,16,18,20
91,0,28,35,48
62,0,10,11,19
126,0,11,12,52
123,0,0,20,59
0,0,0,0,0
32,0,1,1,6
23,0,0,0,0
14,0,2,7,9
131,0,0,0,4
0,0,0,0,0
0,0,0,0,0
44,0,0,0,23
0,0,0,0,0
0,0,0,0,0
316,0,20,41,134
17,0,4,6,9
16,0,12,12,14
15,0,0,0,8
0,0,0,0,0
12,0,0,1,1
0,0,0,0,0
77,0,25,29,43
23,0,1,11,13
0,0,0,0,0
33,0,0,0,17
63,29,36,40,43
36,0,0,0,19
2,0,0,0,0
21,0,0,0,16
12,0,1,2,3
37,0,0,0,4
64,0,2,15,46
53,0,0,0,44
32,5,5,11,13
170,17,46,74,121
72,14,14,38,53
151,61,61,70,93
148,15,36,52,75
77,8,33,41,55
119,0,0,2,54
219,91,96,131,164
22,0,3,3,7
20,18,19,20,20
83,0,0,0,0
131,0,0,3,47
5,3,3,3,3
127,0,0,21,56
103,55,58,63,69
33,5,12,16,22
45,28,30,32,33
40,18,25,25,28
38,27,27,31,36
14,3,6,6,13
15,3,4,7,11
8,5,5,6,6
96,41,48,58,64
129,0,0,1,58
20,0,11,16,20
33,0,9,17,18
17,0,6,9,10
17,10,12,13,17
5,0,0,1,1
104,0,0,0,21
34,0,3,7,19
20,0,12,14,15
30,0,0,0,0
18,0,8,13,14
4,0,0,0,0
99,49,51,63,70
29,0,1,10,14
0,0,0,0,0
145,0,6,28,67
1,0,0,0,0
96,0,0,0,32
52,0,4,4,16
137,0,5,11,59
45,0,15,25,37
101,0,17,21,44
66,0,0,0,11
12,0,7,8,9
125,0,6,18,58
38,0,0,0,9
80,0,0,11,39
0,0,0,0,0
54,0,0,0,0
87,0,0,0,4
68,0,42,49,51
0,0,0,0,0
12,0,0,0,8
98,0,0,2,17
177,28,50,58,100
60,0,0,0,29
9,0,0,0,0
11,0,0,0,0
53,5,17,19,36
17,0,0,0,7
98,0,11,22,44
17,0,0,0,10
8,0,2,2,3
0,0,0,0,0
0,0,0,0,0
18,0,4,6,12
27,0,16,20,21
3,0,0,1,1
35,0,8,14,21
43,0,18,21,23
28,0,13,16,25
87,0,0,26,52
10,0,0,0,5
124,0,17,56,76
70,0,0,10,15
35,0,13,17,23
21,0,0,0,0
1,0,1,1,1
4,0,0,0,0
243,55,69,77,153
6,0,0,1,6
141,0,61,72,107
4,0,2,3,3
8,0,0,0,0
14,0,0,0,0
1,1,1,1,1
36,0,0,0,5
147,23,26,52,64
156,27,0,0,28
79,0,0,16,42
12,10,11,11,11
158,0,0,0,40
49,9,17,20,28
33,0,0,0,0
50,0,8,36,37
24,17,18,22,22
46,4,4,32,41
248,36,100,105,161
125,15,18,21,45
78,25,38,40,44
1,0,0,0,0
29,14,15,17,21
14,5,10,12,12
35,0,0,0,15
61,11,11,39,44
40,1,12,24,26
20,8,11,11,12
61,36,53,55,57
12,2,6,8,8
21,15,16,18,20
129,39,83,93,99
0,0,0,0,0
17,0,0,0,6
47,17,22,27,38
36,0,0,0,1
239,2,28,72,127
73,0,0,0,0
0,0,0,0,0
31,0,0,0,0
22,0,2,8,14
0,0,0,0,0
26,0,0,0,3
0,0,0,0,0
0,0,0,0,0
41,13,15,17,20
0,0,0,0,0
43,0,19,19,28
41,0,0,0,6
67,0,0,0,32
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
154,0,21,37,131
5,0,4,5,5
22,0,0,0,12
31,0,13,13,22
71,13,26,36,53
43,14,19,20,21
43,0,32,36,40
0,0,0,0,0
32,0,0,0,0
114,0,0,0,34
17,0,3,3,9
69,0,0,0,9
4,0,0,0,4
8,0,0,0,0
12,0,6,8,11
79,0,0,13,47
120,0,0,0,92
64,0,34,46,50
66,0,16,27,34
0,0,0,0,0
40,0,24,25,27
105,0,15,31,65
35,0,0,5,24
39,0,9,16,35
71,0,13,24,51
67,0,27,31,33
28,0,0,0,6
9,0,0,0,0
9,0,1,1,7
13,0,0,0,0
29,0,0,3,10
144,68,78,81,92
126,0,0,11,111
8,0,6,8,8
7,1,6,6,6
67,0,0,0,29
20,16,17,19,19
162,25,42,65,120
34,18,24,26,28
46,4,19,27,30
71,0,0,0,20
21,13,13,13,17
75,0,17,29,37
9,2,6,6,7
70,5,28,44,51
104,8,8,26,54
120,43,52,54,76
33,18,21,21,24
0,0,0,0,0
3,0,0,0,0
99,9,39,62,72
287,13,43,85,200
21,19,19,20,20
236,24,44,121,170
23,0,0,0,0
18,1,2,6,10
8,0,0,0,0
19,0,0,2,12
204,15,51,74,137
56,26,28,33,37
41,1,11,21,25
79,37,41,53,54
13,0,1,1,9
215,23,23,41,86
13,0,0,0,8
6,2,2,4,4
4,0,0,0,0
83,8,14,22,41
0,0,0,0,0
6,0,4,6,6
1,1,1,1,1
78,0,15,17,34
0,0,0,0,0
52,22,30,33,40
12,0,1,2,4
0,0,0,0,0
16,0,5,5,14
8,0,4,4,4
44,0,24,25,35
0,0,0,0,0
152,0,36,44,84
5,0,0,0,0
27,0,0,2,3
32,0,9,10,19
31,12,12,21,22
5,0,0,0,0
0,0,0,0,0
94,0,49,54,58
87,0,44,47,51
0,0,0,0,0
101,0,0,0,0
104,0,0,0,0
105,0,0,0,0
17,0,0,0,0
15,0,11,12,12
99,0,0,0,31
120,0,0,0,52
36,0,0,0,9
37,0,0,0,0
16,0,4,7,10
77,0,0,0,0
0,0,0,0,0
33,0,0,0,0
160,15,27,34,51
0,0,0,0,0
20,11,11,12,13
73,26,26,30,55
38,4,7,11,30
184,17,22,55,67
155,53,65,76,87
0,0,0,0,0
56,5,5,12,26
18,6,7,12,15
3,1,3,3,3
7,0,0,1,2
16,7,11,12,14
18,15,15,15,18
42,6,6,27,28
104,14,23,43,55
202,31,35,52,95
64,0,0,0,23
0,0,0,0,0
252,51,78,95,185
45,0,5,11,25
94,0,3,37,54
18,0,1,2,7
98,0,0,5,30
21,13,16,21,21
84,0,0,7,44
0,0,0,0,0
53,0,0,0,20
14,0,0,1,3
92,0,0,0,6
91,31,49,52,67
41,0,0,0,0
16,0,0,0,5
0,0,0,0,0
56,29,39,41,45
134,0,30,41,94
34,0,0,4,11
16,8,8,8,9
38,0,0,0,8
54,0,3,19,32
0,0,0,0,0
0,0,0,0,0
15,0,8,9,12
35,0,0,0,18
45,0,0,0,8
55,0,0,0,15
19,0,8,12,13
0,0,0,0,0
89,15,15,24,58
33,14,17,19,19
0,0,0,0,0
0,0,0,0,0
84,23,31,35,51
119,19,35,45,59
85,0,5,10,43
0,0,0,0,0
0,0,0,0,0
48,2,18,19,34
34,3,4,11,22
0,0,0,0,0
34,0,0,0,6
103,6,31,37,51
9,1,5,8,9
0,0,0,0,0
0,0,0,0,0
9,0,4,5,8
71,0,0,0,0
93,0,0,4,64
5,5,5,5,5
53,30,31,37,42
22,0,0,5,11
0,0,0,0,0
270,0,82,99,149
39,0,0,0,0
64,0,38,42,48
0,0,0,0,0
26,0,0,0,4
179,93,100,105,127
172,59,71,107,123
6,0,0,0,0
31,0,4,9,11
0,0,0,0,0
41,11,15,15,25
10,0,5,6,10
14,0,0,0,5
112,0,0,9,33
73,0,17,21,63
62,0,7,39,62
62,0,0,0,18
44,0,0,0,0
22,0,0,0,0
16,0,0,0,0
126,0,5,25,63
80,0,32,44,74
25,0,10,10,18
93,0,14,22,56
153,0,23,61,85
42,0,19,24,26
25,0,0,0,0
105,0,2,7,31
10,0,3,7,7
8,0,0,0,0
44,0,7,9,16
0,0,0,0,0
9,0,0,0,9
40,14,16,21,23
0,0,0,0,0
19,3,7,8,13
67,0,0,0,16
55,24,24,25,33
36,14,18,22,23
14,8,10,11,14
3,0,0,2,2
19,0,0,0,1
126,29,31,52,87
139,5,45,58,93
55,0,0,5,13
11,0,2,5,10
34,0,0,1,10
29,0,0,0,0
19,0,0,0,13
0,0,0,0,0
0,0,0,0,0
50,0,0,3,23
95,0,0,2,13
123,0,12,17,41
21,0,1,3,4
174,0,87,110,152
180,0,94,116,158
186,0,100,122,164
37,23,26,26,30
5,0,0,0,0
45,0,0,1,9
60,0,12,12,30
63,0,0,0,24
70,0,0,0,10
210,0,128,133,184
1,0,1,1,1
70,0,0,0,24
90,0,0,0,21
19,0,0,0,0
0,0,0,0,0
104,0,1,6,34
151,0,0,0,69
75,0,15,20,39
183,0,45,89,93
28,0,3,6,14
0,0,0,0,0
34,0,0,9,18
82,0,0,0,9
4,0,0,0,0
97,0,11,20,35
41,0,0,13,25
38,0,0,0,0
0,0,0,0,0
170,0,104,111,137
0,0,0,0,0
221,6,96,131,161
7,0,0,0,0
51,0,15,23,27
13,0,11,11,12
3,0,0,1,1
0,0,0,0,0
0,0,0,0,0
7,5,5,5,5
81,0,0,0,15
1,0,0,0,0
20,4,6,6,16
44,0,0,0,0
2,0,0,0,0
48,26,30,37,47
47,3,3,22,23
27,0,15,16,17
53,0,0,3,39
31,9,17,19,25
8,0,0,0,2
47,0,0,0,23
37,0,0,0,0
45,8,11,13,18
6,0,0,0,3
9,0,0,0,2
5,0,3,5,5
38,0,6,11,12
34,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
156,0,0,0,53
5,0,0,0,0
92,0,0,9,52
109,0,0,0,49
32,0,0,0,12
3,,3,3,3
175,0,12,46,93
32,0,0,0,11
0,0,0,0,0
54,0,0,0,5
164,0,98,105,131
176,0,110,119,143
28,0,0,8,9
135,0,32,65,97
50,0,0,0,1
16,0,0,0,3
0,0,0,0,0
133,0,29,46,60
63,0,10,17,40
6,0,2,2,2
25,13,19,20,21
36,0,3,8,29
8,0,2,3,4
0,0,0,0,0
145,0,79,90,104
35,0,22,27,33
19,0,0,0,0
83,0,52,55,59
52,0,30,34,45
26,0,0,0,5
7,0,0,0,1
225,40,51,64,109
7,0,0,0,3
68,0,12,16,59
77,12,25,33,47
40,0,0,0,0
46,5,5,30,31
11,0,0,0,0
34,0,0,0,24
22,10,12,18,18
16,1,1,1,5
38,9,20,25,31
86,4,20,23,31
198,55,67,82,92
10,0,0,0,2
294,143,150,168,194
28,0,0,0,8
174,35,64,85,93
279,34,97,103,174
9,0,0,0,0
